21340	20190411174232	2	7	2	17000
200383	20190410000000	1	2	2	2000
243657	20190410054103	1	0	2	92
43791	20190411144832	1	5	1	839
185778	20190410000000	1	5	1	29000
203011	20190411143303	1	5	1	1500
252917	20190421134505	2	2	1	4000
101591	20190415145938	2	13	1	4066
164716	20190418151559	1	13	2	4700
59223	20190411145735	2	5	1	1340
185082	20190422143630	2	5	1	9001
234489	20190410095759	1	5	2	1300
232703	20190420053910	1	0	2	107
70702	20190419101812	2	0	2	172
26508	20190415053420	1	0	2	115
4829	20190410000000	1	5	2	750
20859	20190410000000	1	10	2	4010
70498	20190420114758	2	10	2	2100
150588	20190418103402	2	13	1	2510
240074	20190416154255	1	5	1	19000
42473	20190410000000	1	5	2	2500
94506	20190412143238	1	0	2	150
25216	20190416224400	1	10	2	2900
119473	20190415150518	2	13	1	5600
25355	20190419202056	2	5	2	877
49326	20190412180045	2	5	2	35020
122945	20190419142455	2	10	2	4190
96927	20190411000000	1	0	2	150
21659	20190411221713	2	5	2	31580
101628	20190420010149	1	0	2	80
203555	20190417184646	2	10	2	3311
246887	20190417133209	1	0	2	341
128609	20190411231308	1	10	2	7013
159081	20190412144335	2	13	2	7500
64628	20190411214056	1	0	2	300
45280	20190419224208	1	0	2	331
194495	20190410233802	1	5	2	2020
51020	20190413104259	2	5	1	1800
255956	20190418183451	1	13	2	3100
57202	20190422141035	1	3	2	500
212804	20190412142417	2	13	2	4500
109576	20190422095411	1	13	1	4167
56076	20190417195008	2	5	1	8889
78533	20190415144206	1	5	1	1064
61174	20190410000000	1	5	2	3956
212195	20190417185219	2	3	2	1553
6610	20190416094304	1	0	2	320
91189	20190410190400	2	5	1	850
15179	20190411112815	2	5	1	8000
141052	20190419133646	2	5	2	1255
206082	20190410000000	1	0	2	89
204452	20190421131746	1	13	2	1800
138188	20190410000000	1	5	1	22899
122296	20190411161255	2	13	2	4100
178202	20190410133110	1	13	1	1600
197661	20190410174132	2	5	2	596
127906	20190419102601	2	10	2	3700
214748	20190412151702	2	13	2	4200
248144	20190417000000	1	3	2	418
18301	20190410000000	1	13	2	6822
247579	20190422150624	2	5	1	1590
93607	20190411092612	2	13	2	3000
54434	20190419094852	2	13	2	300
48270	20190414153219	2	7	1	3636
151814	20190422180239	2	0	2	140
44980	20190418192026	1	13	1	9000
27109	20190411162112	2	5	1	1800
185435	20190411184044	2	13	2	10000
234112	20190420224047	1	5	2	2400
181491	20190419184243	1	0	2	406
58070	20190412180112	2	10	2	6300
145795	20190412133445	2	5	1	9011
62317	20190413074816	1	13	2	5555
45725	20190420154906	2	13	2	500
21350	20190410000000	1	0	2	90
169133	20190413104853	2	10	2	1511
239978	20190410225845	1	5	1	405
47643	20190412140606	1	5	1	20010
178017	20190410133840	1	13	2	4200
66770	20190420155040	2	5	1	4588
183158	20190416054055	1	0	2	100
31106	20190413134155	1	5	2	1500
84904	20190412185814	1	10	2	4000
250830	20190411180343	2	5	2	811
38250	20190412054525	1	0	2	81
30347	20190422194452	2	5	2	1050
165736	20190418102213	2	13	1	5450
246466	20190418052725	2	13	2	500
228438	20190415145844	2	13	1	3500
203650	20190421172225	2	13	2	5000
145001	20190415134032	2	5	2	916
136061	20190410183245	2	5	2	689
201360	20190412151643	2	13	2	4200
166613	20190420162724	2	13	2	6211
199904	20190421053619	1	0	2	96
191617	20190410000000	1	5	1	440
46060	20190418150916	2	13	2	3855
186452	20190416162616	2	5	2	1601
169301	20190417104036	2	0	2	181
105413	20190419234343	1	5	2	1037
199136	20190411103034	1	5	2	2900
163331	20190411164909	2	13	2	200
169622	20190410000000	1	5	2	1210
215539	20190420202914	2	5	2	1621
69078	20190420131723	1	11	1	40061
65341	20190410000000	1	2	1	5588
62850	20190412103412	2	5	1	7900
77100	20190422093016	2	13	2	300
185181	20190410000000	1	5	2	865
108451	20190418150038	2	13	1	4200
24080	20190411054313	1	0	2	96
229783	20190414000000	1	5	1	18055
44112	20190412150744	2	5	1	1300
9761	20190419114853	1	5	2	460
153144	20190416194026	2	5	1	884
70	20190410000000	1	5	2	381
230987	20190417104227	1	10	2	6000
89924	20190415133815	1	5	1	1400
159694	20190422145618	2	10	1	800
103545	20190422144520	2	5	1	10000
138090	20190418114827	2	13	2	300
184348	20190416101553	1	5	2	488
175448	20190410000000	1	10	2	1380
92899	20190417173304	2	5	1	7666
83282	20190410000000	1	5	1	6399
206179	20190412115120	2	10	2	10500
97722	20190410000000	1	5	2	3300
143808	20190411111415	2	5	2	897
104562	20190418101928	1	0	2	100
8486	20190415164929	2	13	1	3800
159526	20190410000000	1	5	2	9800
56061	20190410000000	1	13	1	2300
239706	20190412104258	2	11	1	21114
246995	20190418153731	2	5	1	8658
106307	20190415102751	1	10	2	5588
7179	20190412000000	1	0	2	128
177321	20190410000000	1	5	1	500
38555	20190413145938	1	13	2	3730
86486	20190411110749	2	5	2	1058
257562	20190422145411	2	5	1	1500
22340	20190410000000	1	5	2	6930
7420	20190412090653	2	13	2	500
47872	20190412140012	1	0	2	40
27001	20190410000000	1	10	2	9000
209042	20190417094606	2	13	2	3512
185833	20190413195914	1	5	1	11288
256990	20190422201622	1	5	2	730
78814	20190419151911	2	13	1	6700
153920	20190412180700	2	5	1	1400
19007	20190411144848	2	5	1	1400
78567	20190410000000	1	10	2	1000
67718	20190419175825	2	5	1	5000
220806	20190417112718	2	13	1	5650
165637	20190416131640	2	5	1	2800
5741	20190416144131	1	9	2	920
50673	20190413155426	1	13	1	3780
209087	20190410000000	1	10	2	4211
107157	20190416053719	1	0	2	90
234310	20190418130950	2	5	1	502
138193	20190416193634	2	0	2	85
90674	20190410000000	1	5	1	9000
219078	20190416151057	2	5	1	1400
199517	20190410102737	2	5	2	9000
220709	20190410000000	1	13	2	2000
60374	20190412131842	2	10	2	1700
186939	20190418110935	2	10	2	2900
175131	20190419053930	1	0	2	102
84684	20190418214518	1	0	2	594
79153	20190419053319	1	0	2	148
48796	20190419165931	1	13	2	11356
71296	20190419173312	2	5	2	920
145679	20190419054431	1	0	2	76
249268	20190410000000	1	10	2	2888
217110	20190417091028	2	13	2	4500
18551	20190415161410	2	13	2	6655
238502	20190410000000	1	13	2	1500
177832	20190415053849	1	0	2	41
121476	20190422175456	2	13	1	5700
87375	20190419112317	1	10	2	5900
157278	20190412174443	2	10	2	5800
157467	20190417185204	1	0	2	150
126014	20190412183039	1	5	2	1233
58621	20190415140253	2	5	1	2548
16991	20190415111211	2	5	1	1500
211574	20190422143051	2	13	1	7200
193803	20190419141628	1	5	2	400
225812	20190421232426	1	0	2	1771
95281	20190416202846	2	5	1	30000
115965	20190412114900	2	13	2	500
248924	20190411192842	2	0	2	30
73850	20190410000000	1	0	2	24
94240	20190415110954	2	5	1	451
224939	20190410000000	1	13	2	300
1207	20190410185047	2	5	1	28066
193048	20190415142316	2	5	1	1693
52444	20190417154218	2	5	1	7888
61435	20190410053308	1	0	2	77
2932	20190413000000	1	0	2	30
227508	20190410114320	1	5	1	28000
231167	20190418222152	1	5	1	1000
81612	20190416155406	2	10	1	3500
898	20190410174728	2	13	1	4500
241276	20190416144854	2	13	2	500
187913	20190412102833	2	5	1	9800
157467	20190417224017	1	0	2	350
124381	20190419171014	2	5	1	1429
52535	20190418111347	1	13	2	3600
201649	20190410094721	1	10	2	14200
