746	1550625992	976	5168	3	180	4
748	1554298282	8527	1618	4	16	8
747	1555915648	8396	4120	2	12	8
749	1555154509	352	7644	3	167	7
750	1554875471	11929	1615	4	151	8
751	1555126245	11415	6408	4	12	8
752	1554796504	11929	1615	4	151	8
753	1555126246	336	4929	3	147	16
755	1554878733	9114	-1	6	48	10
754	1555126246	8406	7630	4	90	7
756	1555312408	8538	-1	6	65	7
757	1554967316	2629	3083	4	41	8
758	1554002996	11204	-1	6	151	15
759	1554977413	9500	6834	4	12	4
760	1555657277	2132	-1	6	65	7
761	1555318158	1127	6314	3	170	16
762	1554717914	2108	2589	4	41	7
763	1555657277	12130	6997	4	187	8
764	1554657557	3465	6770	3	79	8
765	1555375344	627	3853	4	187	4
766	1553927243	6766	6703	4	12	8
767	1555572865	5964	2308	3	147	3
768	1554951704	10821	7510	4	142	15
769	1554002997	2813	-1	6	65	7
770	1551255343	6543	4986	2	12	8
771	1552531495	3771	-1	6	151	7
772	1555568005	11562	2181	4	187	7
773	1554952421	3221	2376	4	187	8
774	1555644014	11512	2578	4	12	7
775	1555930306	1593	750	4	159	16
778	1555670145	5891	-1	7	196	15
779	1554878156	2211	5950	2	159	7
780	1554977415	6715	5130	4	187	7
776	1556073621	2195	1842	2	187	7
777	1555988812	7162	558	3	79	7
783	1555572865	10307	7274	1	30	4
781	1555902318	11448	5383	3	72	16
784	1554889134	7435	39	4	12	8
785	1555670145	5891	-1	7	196	15
782	1555930306	1807	4600	3	147	15
786	1555479234	7740	-1	6	146	7
787	1555670145	5891	-1	7	196	15
788	1555499785	9865	2224	3	154	8
789	1553071621	566	-1	6	195	7
790	1554725279	3024	4931	2	164	7
791	1552550564	10716	-1	6	142	16
792	1553162179	4582	-1	6	151	7
793	1555467028	3368	4631	4	16	8
794	1554954210	8092	1017	4	16	16
795	1555320827	4250	7665	4	12	7
796	1554782635	322	-1	6	48	14
797	1555132883	2905	4660	4	16	8
799	1555467028	9226	3283	2	12	7
798	1555819377	83	-1	6	151	7
800	1553592902	3909	3148	5	151	7
801	1555754402	3678	3964	3	82	4
802	1554691970	10557	4867	1	59	4
803	1554691970	9659	-1	6	26	7
804	1555314277	6292	-1	6	65	7
805	1554259559	5651	-1	6	48	7
806	1555654102	4031	533	4	12	8
807	1554955826	4962	1934	4	159	10
808	1554692535	8001	4229	4	129	8
809	1554709202	6830	2966	4	159	7
810	1554954210	6561	3472	4	174	7
811	1555658802	5352	3472	4	169	7
812	1554700785	747	4856	4	187	7
813	1554100485	11882	-1	6	34	7
814	1554970479	10288	1673	2	12	7
815	1555831321	895	4147	3	69	7
816	1555469213	2195	1842	2	187	7
819	1555058228	9182	-1	6	146	4
820	1555469213	6561	3472	4	169	10
818	1556007302	9226	3283	2	23	10
817	-1	1045	729	2	187	-1
821	1555489233	11882	-1	6	39	4
822	1555397417	2656	2589	4	41	7
823	1554196038	3707	7630	4	90	7
824	-1	2528	7092	4	12	-1
825	1555469969	9984	2200	2	149	7
826	1555655703	10081	2751	4	174	7
827	1556091217	3174	-1	6	114	7
828	1555750079	558	-1	6	48	15
829	1556002895	10484	4443	4	159	7
831	1555408902	7183	729	2	187	8
832	1554261602	765	4757	4	187	8
830	1555596896	5075	6581	4	16	7
834	1555049106	9819	5904	4	129	7
833	1556069487	326	6336	3	147	10
835	1555660967	4949	5952	3	147	3
836	1554540886	10334	6505	3	79	8
837	1555049107	12254	-1	6	196	7
838	1554877609	9395	1934	4	159	7
840	1554951033	5900	1356	4	12	7
841	1554177296	12138	-1	6	151	7
839	1554808053	12044	4757	4	-1	10
842	1555592618	1912	1278	4	159	7
843	1555577206	1827	-1	6	148	7
844	1555993991	3064	-1	6	146	4
845	1554861094	8943	-1	6	4	16
846	1555230059	11846	2162	7	159	4
847	1555230059	8458	6806	4	12	8
849	1555491727	1845	6122	3	170	8
848	1556004313	9974	1934	4	159	7
850	1554811565	10363	-1	6	26	4
851	1555038035	8199	-1	6	151	10
852	1555059747	747	4856	4	187	7
853	1554846232	2373	5761	1	142	4
854	1555382691	12060	-1	6	151	7
855	1555583810	7116	6375	4	187	7
856	1555382691	3862	2459	4	159	7
858	1555981828	2808	-1	7	163	15
857	1556088745	11716	-1	6	187	15
859	1555642925	5819	4875	3	72	16
860	1554948036	2156	997	3	147	16
861	1555981828	2808	-1	7	163	15
863	-1	4044	2713	4	12	-1
862	1555981828	2808	-1	7	163	15
864	1555583811	11526	1155	4	187	7
867	1555246408	9618	-1	6	65	7
866	1555981828	2808	-1	7	163	4
865	1556088114	6266	1099	2	12	8
868	1556006250	2814	2124	4	16	7
872	1555053017	895	4147	3	69	7
871	1553831286	7577	3024	2	159	7
869	1555922818	7452	-1	6	142	7
870	1555981828	2808	-1	7	163	4
873	1555052548	11587	2826	4	12	8
874	1555239361	7959	3208	3	72	7
875	1555981828	2808	-1	7	163	7
876	1555052549	702	-1	6	151	7
877	1555588876	3654	1842	2	187	7
878	1554792104	11374	-1	6	187	8
879	1555684947	84	-1	6	151	4
880	1555325400	205	-1	7	15	15
881	1554265303	6221	3183	4	126	8
882	1555039388	337	-1	6	142	7
883	1555325400	205	-1	7	15	15
884	1555401451	2719	4948	4	164	7
885	1554963089	1546	162	4	16	7
886	1555325400	205	-1	7	15	15
887	1555325400	205	-1	7	15	15
888	1555401452	3340	5670	3	168	16
889	1552549417	4219	-1	6	196	7
890	1555325400	205	-1	7	15	15
892	1555325400	205	-1	7	15	15
893	1555307175	168	7415	3	5	4
891	1556074960	5439	4811	4	12	10
894	1554963089	10832	2433	2	12	7
895	1555496065	6561	3472	4	174	7
896	1550280805	5217	-1	6	48	7
897	1555378215	6986	1591	3	147	4
898	1554889648	8226	2992	3	82	7
900	1555318437	10638	3226	4	10	7
899	1555918391	3822	4154	4	12	7
901	1555325401	5526	7446	7	69	16
902	1554973070	10638	3226	4	10	7
903	1555573498	1717	1234	4	187	7
904	1554373721	5072	-1	6	34	16
905	1551851672	2670	236	7	170	4
906	1553340732	2445	-1	6	48	7
907	1544945352	7337	1934	4	159	16
908	1554020599	12060	-1	6	151	7
909	1555146408	7190	886	3	167	16
910	1555567618	4044	2713	4	12	7
911	1553674208	6829	-1	6	163	7
912	1554170414	11448	3254	3	72	16
913	1554348022	11156	5796	4	-1	7
914	1554260635	10208	6564	3	170	7
915	1555988127	8851	533	4	12	8
916	1555298763	4735	6378	2	12	8
917	1554177093	11562	2181	4	187	7
918	1553549858	10483	-1	6	146	4
919	1555320450	3664	-1	6	146	14
920	1554597586	8839	4602	3	82	16
921	1555126515	12099	792	3	77	16
922	1555035952	5964	2308	3	147	4
923	1555126516	9566	2478	4	16	8
924	1555298764	4234	314	4	174	7
925	1555126516	3443	6500	2	159	7
926	1554601246	7232	6265	3	159	4
927	1555570174	4218	5095	3	72	4
928	1555064717	1916	5009	3	180	16
929	1555035953	4323	-1	6	196	8
930	1555564982	5197	4757	4	187	8
932	1555470813	2507	460	4	16	8
931	1555811391	5863	-1	6	65	15
933	1555126516	3973	-1	6	48	7
934	1554295018	6028	1881	3	167	8
935	1555570682	3072	907	2	28	7
936	1555915651	4170	665	2	16	8
937	1554780192	10705	1677	3	136	8
938	1556071983	4948	2634	3	82	7
939	1555811394	2537	-1	6	57	8
940	1555306695	6560	-1	6	65	7
941	1555555332	1164	1615	4	151	7
942	1555321780	9702	3199	4	12	8
943	1555586029	7889	-1	6	33	7
944	1555126253	326	6336	3	147	10
945	1555644016	6548	248	4	20	7
946	-1	4400	-1	6	151	-1
947	1555586029	10702	90	4	12	7
948	1554003006	11204	-1	6	151	15
949	1553590042	3554	-1	6	187	7
950	1555145884	5489	4135	2	12	4
953	1555569117	10664	3139	3	72	7
954	1554520183	3561	2181	4	187	7
952	1555901460	2995	2966	4	159	7
955	1555670147	2355	260	4	12	8
951	1555917574	3193	1807	3	82	16
957	1555586030	5686	-1	6	26	7
958	1554889136	11882	-1	6	34	18
956	1555917574	4812	4632	2	12	16
959	1555901460	10439	6273	3	147	7
961	1555132885	11750	4795	3	196	7
960	1555670148	9	3814	4	143	18
962	1555499789	10032	7417	4	12	10
963	1555479238	6601	-1	6	196	8
966	1555499789	3361	5949	4	16	8
967	1555212662	6306	3496	4	194	8
964	1555304632	1486	5013	3	82	16
965	1555682939	6227	-1	6	48	7
968	-1	688	5687	3	170	-1
969	1554954211	7762	-1	6	151	7
970	1554709204	4935	5723	2	187	7
971	1556076314	10403	2826	4	12	7
972	1555754410	10466	7330	2	12	8
973	1555663362	2108	2589	4	41	7
974	1556076314	5906	3183	4	126	8
975	1555682944	11635	6274	3	196	7
976	1555314279	9339	-1	6	196	8
977	1554375141	11364	4714	4	31	8
981	1554954212	8092	1017	4	16	16
980	1555904748	10484	448	4	159	7
982	1554881434	5146	-1	7	159	15
978	1556015156	29	6408	4	12	8
983	1555653445	155	-1	6	157	16
979	1552966824	10424	6587	3	79	16
984	1554199510	4937	-1	6	142	15
985	1554969840	6774	-1	6	65	15
987	1554881434	5146	-1	7	159	15
986	1556013991	3063	1945	4	12	7
988	1554866158	2357	-1	6	34	7
989	1554881434	5146	-1	7	159	15
990	1554970482	7735	4276	3	82	7
991	1554881434	5146	-1	7	159	15
992	1555489235	11280	3187	2	26	7
993	1554881434	5146	-1	7	159	15
994	1554797283	8642	-1	6	159	15
995	1555222080	1639	-1	6	159	15
996	1555578332	1401	5741	2	12	7
998	1555222080	1639	-1	6	159	15
999	1554881434	5146	-1	7	159	15
1000	1555058231	627	3853	4	187	4
997	1555655704	10277	1556	1	30	4
1004	1555052735	895	4147	3	69	7
